published_date,title,description,polarity,sentiment,source,country_code,country_name
2025-05-18 11:00:00+00:00,"This pause in the trade war will be brief. Small businesses, plan accordingly","In 2018, the Trump administration not only imposed onerous tariffs on China but also issued some very harsh requirements to address trading ...",-0.7669,negative,The Guardian,gb,United Kingdom
2025-05-20 13:00:00+00:00,Majority of US companies say they have to raise prices due to Trump tariffs,Over half (54%) of companies surveyed by insurer Allianz say they will have to raise prices to accommodate cost of tariffs.,0.0,neutral,The Guardian,gb,United Kingdom
2025-05-17 06:00:00+00:00,"Which Trump tariffs are active, which are paused and what’s next?","Trump has paused his highest tariffs, including 145% tariffs on Chinese imports and a slate of so-called “reciprocal tariffs” that the president ...",0.4019,positive,The Guardian,gb,United Kingdom
2025-05-16 13:07:06+00:00,Has India offered Trump zero tariffs? What we know and why it matters,President Trump said India has made an offer to drop tariffs on US goods as part of ongoing trade negotiations.,-0.25,negative,Al Jazeera,qa,Qatar
2025-05-14 15:47:57+00:00,Recession warnings fade after Trump rolls back tariffs,"Recession alarms blared across Wall Street in the aftermath of President Donald Trump's “Liberation Day” tariff announcement last month, ...",-0.836,negative,ABC News,us,United States
2025-05-18 09:00:00+00:00,Trump lowered tariffs on China. Here’s why that won’t spare Americans from price hikes and shortages,Trump lowered tariffs on China. Here's why that won't spare Americans from price hikes and shortages.,-0.4939,negative,CNN,us,United States
2025-05-16 01:42:00+00:00,"Trump says India has offered America ‘no tariffs’, but India says deal not yet complete",The US president said the tariff India places on US goods is “so high” that it prevents much business from taking place between the two nations.,0.1154,positive,CNN,us,United States
2025-05-16 22:54:41+00:00,Trump Says India Offered to Cut US Tariffs But He’s in No Rush,President Donald Trump said that India has offered to cut all its tariffs on US goods but downplayed any sense of urgency to reach a trade ...,-0.705,negative,Bloomberg,us,United States
2025-05-19 06:43:00+00:00,U.S.-China trade war threatens complete economic decoupling,"With both sides citing national security, Washington and Beijing are clamping down on strategic trade links.",-0.6249,negative,GIS Reports,li,Liechtenstein
2025-05-14 10:00:00+00:00,Trump’s Pause on China Tariffs Is Still a ‘Huge Nightmare’ for Small Businesses,"President Trump's decision to lower tariffs on Chinese goods from 145% to 30% has provided temporary relief to small businesses in the US, but ...",0.1154,positive,Bloomberg,us,United States
2025-05-19 15:53:48+00:00,US signals reciprocal tariffs will return for some countries,"The White House will alert countries of their specific rates in the next two to three weeks, President Donald Trump said Friday.",0.296,positive,Supply Chain Dive,us,United States
2025-05-16 16:07:56+00:00,U.S. companies surge shipments from China following tariff pause,"Freight bookings out of China increased nearly 300% this week compared to the week earlier, soaring to the highest levels of the year.",0.2732,positive,NBC News,us,United States
2025-05-16 17:59:00+00:00,Trump says nations to get letters detailing tariff rates. Where tariffs sit now.,Countries are aiming to make trade deals with the Trump administration to prevent a reimposition of the higher levies when the 90-day pause ends ...,0.0258,neutral,MarketWatch,us,United States
2025-05-16 18:34:36+00:00,ICYMI: Governor Newsom reassures international partners that Trump’s tariffs don’t represent California,"In the interviews, Governor Newsom addressed the Trump Slump's impact on the state's economy and assured international partners that the harmful ...",0.6124,positive,Governor of California (.gov),us,United States
2025-05-19 14:39:00+00:00,Trump’s Major Tariff Flip-Flops: Bessent Suggests 'Liberation Day' Tariffs Will Return For Countries That Don't Negotiate In 'Good Faith',"April 29Trump signed an executive order exempting companies paying the 25% tariff on imported cars and auto parts from paying other tariffs, ...",0.1012,positive,Forbes,us,United States
2025-05-15 10:43:17+00:00,Trump: India has offered US a trade deal with no tariffs,"U.S. President Donald Trump said on Thursday that India had offered a trade deal that proposed ""no tariffs"" for American goods, ...",-0.296,negative,Reuters,intl,International
2025-05-14 16:00:00+00:00,White House eased China tariffs after warnings of harm to ‘Trump’s people’,"White House eased China tariffs after warnings of harm to 'Trump's people'. The president has backtracked repeatedly on his tariff policies, ...",-0.7906,negative,The Washington Post,us,United States
2025-05-14 14:40:27+00:00,Trump's 'Deal' With China Leaves American Consumers and Exporters Facing Higher Tariffs Than Before,The 10 percent tariff that China will continue charging on American imports will be one of the highest tariffs in the world for American goods ...,0.0,neutral,Reason Magazine,us,United States
2025-05-19 08:00:00+00:00,"Trump warns America’s businesses: Eat my tariffs, or pay the price",President Trump used his bully pulpit to warn America's businesses about raising prices due to tariffs.,-0.6597,negative,CNN,us,United States
2025-05-19 22:35:01+00:00,What Trump’s tariffs mean for the everyday products we rely on,"Geoff Bennett: As we just heard, tariffs are one piece of the broader economic uncertainty, and that includes what Americans import from China.",-0.34,negative,PBS,us,United States
2025-05-15 18:11:00+00:00,Trump’s tariffs could kill America’s multibillion-dollar semiconductor manufacturing boom,President Donald Trump's economic policies have complicated America's semiconductor growth.,-0.4767,negative,Fortune,us,United States
2025-05-20 12:20:00+00:00,Global Economic Officials Gather Amid Headwinds From Trump’s Trade War,Treasury Secretary Scott Bessent will meet his international counterparts at a G7 finance ministers meeting in Canada.,-0.4767,negative,The New York Times,us,United States
2025-05-19 12:32:52+00:00,Tariffs could signal decline of American influence in the world: Robert Reich,"President Donald Trump's economic policy agenda could signal the end of American influence, Robert Reich said in a recent episode of ""The ...",0.0,neutral,CNBC,us,United States
2025-05-15 11:23:32+00:00,Trump Says India Offered to Remove All Tariffs on US Goods,President Donald Trump said India has made an offer to drop tariffs on US goods as part of ongoing trade negotiations. Summary by Bloomberg AI.,-0.2732,negative,Bloomberg,us,United States
2025-05-14 20:09:17+00:00,Trump's tariffs could face long odds before Supreme Court he reshaped,Mr. Trump has declared that persistent trade deficits pose a national emergency and said the 10% baseline tariffs will remain in place until he ...,0.25,positive,CBS News,us,United States
2025-05-15 05:01:00+00:00,Chinese imports to US plummet to lowest levels since pandemic amid Trump tariffs,"Chinese imports entering the U.S. have dropped to the lowest levels since the pandemic, according to recent census trade data.",-0.6369,negative,Fox Business,us,United States
2025-05-15 08:40:21+00:00,"India Offers to Charge U.S. No Tariffs, Trump Says","President Trump claimed India's government had offered to remove import duties on U.S. goods. India is ""one of the highest-tariff nations in ...",-0.296,negative,WSJ,us,United States
2025-05-15 11:46:55+00:00,How Trump's tariffs are squeezing small businesses,"Business owners explain how the Trump tariffs are driving up costs, cutting into profits, and depressing employment.",-0.0516,negative,Yahoo Finance,us,United States
2025-05-14 13:57:09+00:00,Trump's auto tariffs hit European and US manufacturers alike,Trump's departure from decades of established trade practices is leaving a lasting impact on the German auto industry.,0.0,neutral,DW,de,Germany
2025-05-19 20:11:32+00:00,Trump Berates Walmart and Mattel for Warning About Tariff Price Increases,"The president recently attacked Walmart, saying it should “eat” the costs rather than pass them on to customers.",-0.6597,negative,The New York Times,us,United States
2025-05-17 16:27:08+00:00,Tariffs live updates: Trump urges Walmart to 'eat the tariffs' and wants Fed to cut rates 'sooner than later',"Donald Trump's wide-ranging tariffs on Chinese imports are expected to remain at 30%, down from the 145% previously touted, after the current 90 ...",-0.3182,negative,Yahoo Finance,us,United States
2025-05-18 12:44:27+00:00,Trump faces a trillion-dollar tariff disappointment,"Higher tariffs reduce demand for foreign goods, shrinking the tax base. They also depress income and payroll-tax receipts, offsetting as much as ...",-0.7906,negative,The Economist,gb,United Kingdom
2025-05-16 09:00:00+00:00,Pharmacists Stockpile Most Common Drugs on Chance of Targeted Trump Tariffs,Pharmacists Stockpile Most Common Drugs on Chance of Targeted Trump Tariffs ... A photo of an area in a pharmacy with filled prescriptions. ... In ...,0.4588,positive,KFF Health News,us,United States
2025-05-16 02:40:00+00:00,"Trump to Keep 30% China Tariffs Till Late 2025, Analysts Say","Donald Trump's tariffs on China will likely remain at a level expected to severely curtail Chinese exports to the US after the 90-day truce, ...",-0.4588,negative,Bloomberg,us,United States
2025-05-18 19:36:59+00:00,Midpoint of Trump Tariff Hiatus to Reveal Increasingly Unsettled World,“April import prices suggest the US side is continuing to pay most of the cost of tariffs so far. While we don't know much about how trade ...,-0.4019,negative,Yahoo Finance,us,United States
2025-05-18 22:55:00+00:00,US treasury secretary says Walmart will ‘eat some of the tariffs’ after Trump demand,"The US retail giant Walmart will “eat some of the tariffs” in line with Donald Trump's demands, the president's treasury secretary Scott ...",0.2732,positive,The Guardian,gb,United Kingdom
2025-05-21 07:33:05+00:00,Canadians Fear Trump’s Tariffs Will Create a ‘Ghost Town’ in Ontario,"President Trump's tariffs on auto parts are already causing job losses in Windsor, Ontario, the heart of an industry that makes components ...",0.1027,positive,The New York Times,us,United States
2025-05-17 21:16:58+00:00,Trump tells Walmart to 'eat the tariffs' instead of raising prices,Walmart's CEO said the world's largest retailer could not absorb all the tariff costs.,0.0,neutral,Reuters,intl,International
2025-05-21 04:01:05+00:00,Trump’s Tariffs Impede Malaysia’s Plan to Prepare for A.I.,"A crucial cog in the global semiconductor industry, Malaysia aims to build high-end chips. It will have to contend with President Trump's trade ...",0.0516,positive,The New York Times,us,United States
2025-05-14 22:30:04+00:00,Port of LA head describes how Trump’s tariffs are affecting imports,Trade tensions between the U.S. and China may be cooling but the economic fallout is still rippling through the Port of Los Angeles.,-0.2144,negative,PBS,us,United States
2025-05-19 14:00:08+00:00,"The US and China called a truce on tariffs, but is the battleground expanding?","Analysts say Trump is looking to tighten tech restrictions, and this time Beijing has a better 'toolkit' to counter 'long-arm jurisdiction'.",0.0772,positive,South China Morning Post,hk,Hong Kong
2025-05-17 17:20:00+00:00,Trump tells Walmart to ‘eat the tariffs’ as retailer expects prices to increase,"Trump increased tariffs on most Chinese goods to a whopping 145%, but that rate dropped to 30% on Monday as part of a 90-day truce with China.",0.296,positive,CNN,us,United States
2025-05-16 19:27:00+00:00,When do tariffs actually kick in? Here's where all of Trump's trade plans stand.,25% tariff on imported steel and aluminum started in March. A 25% tariff on all imported steel and aluminum has been in effect since March.,0.0,neutral,Business Insider,us,United States
2025-05-19 16:54:49+00:00,Trump’s China Tariff Deal Is About to Come Back to Bite Him,"Last week, Treasury Secretary Scott Bessent announced that U.S. tariffs on China would temporarily decrease to 30 percent from 145 percent for the next 90 days.",0.2023,positive,The New Republic,us,United States
2025-05-14 18:31:03+00:00,Stop-gap deals do not mean Donald Trump’s trade war is over,"In his first term Mr Trump renegotiated NAFTA, a long-standing trade deal with Mexico and Canada, to much fanfare—but ended up with close to a ...",-0.5994,negative,The Economist,gb,United Kingdom
2025-05-16 11:54:00+00:00,Trump signals US will inform countries of new tariff rates in coming weeks,The president on April 2 levied a 10 percent tariff on all imports and higher additional tariffs on dozens of countries that had larger trade ...,0.0,neutral,The Hill,us,United States
2025-05-18 15:48:00+00:00,Scott Bessent says tariff rates will return to ‘reciprocal’ levels if countries don’t reach trade deals with US,"Tariff rates will soon return to a “reciprocal” level if countries don't reach trade agreements during the 90-day pause, Treasury Secretary ...",0.0031,neutral,CNN,us,United States
2025-05-18 11:34:31+00:00,Were Trump tariffs lifted on China? How tariffs affect Massachusetts depending on country,What is a tariff? What are reciprocal tariffs? Tariffs are taxes on foreign goods shipments to the U.S. They are paid by importers: in this case ...,0.0,neutral,Fall River Herald News,us,United States
2025-05-15 16:49:00+00:00,Trump isn’t happy with how Apple plans to escape China tariffs,Apple Inc. is moving more of its production out of China — but President Donald Trump doesn't seem to like the way the company is ...,0.009,neutral,MarketWatch,us,United States
2025-05-18 16:00:33+00:00,Meet the small-business owner suing Trump over tariffs,"Meet small-business owner Emily Ley, who sued the Trump administration over tariffs that she says are unconstitutional. Spotify.",-0.2732,negative,The Washington Post,us,United States
2025-05-16 07:00:00+00:00,US presidency: tariffs upset global trade as Trump administration seeks ‘deals’,"When US President Donald Trump imposed sweeping new tariffs on US imports in April, global markets reacted strongly.",-0.2023,negative,International Bar Association,gb,United Kingdom
2025-05-19 12:05:17+00:00,New eBook: Trump’s Great Trade Hack,"This column introduces The Great Trade Hack, a new CEPR Rapid Response book arguing that Trump's trade policy, driven by a 'Grievance Doctrine', ...",0.4767,positive,CEPR,gb,United Kingdom
2025-05-20 10:00:00+00:00,Companies Are Planning to Build Factories In America. Are Trump's Tariffs Working?,"Since tariffs were announced, a number of companies have announced multibillion-dollar investments in U.S. manufacturing, helping to achieve ...",0.3612,positive,Investopedia,us,United States
2025-05-21 05:29:20+00:00,How Are Trump’s Tariffs Affecting Your Business? We Want to Hear About It.,"President Trump believes he can force more goods to be made at home by raising taxes on American imports. He imposed new tariffs on cars, steel ...",0.0,neutral,The New York Times,us,United States
2025-05-19 14:57:24+00:00,"Trump takes on Walmart over tariff price hikes, setting up potential showdown with retail industry",Walmart warned customers are likely to start feeling a more significant impact from higher prices because of tariffs in the coming weeks.,0.1263,positive,NBC News,us,United States
2025-05-19 23:39:11+00:00,"G7 finance leaders seek non-tariff consensus in Canada, may face US pushback",Finance leaders from the Group of Seven industrialized democracies will strive for unity on non-tariff issues when they meet in Canada this ...,0.0,neutral,Reuters,intl,International
2025-05-14 17:42:00+00:00,White House eases China’s tariff after learning it would hurt ‘Trump’s people’ most,"Under the new agreement, the U.S. agreed to slash the tariff on Chinese imports to 30 percent from its current 145 percent. China also agreed ...",0.4939,positive,The Independent,gb,United Kingdom
2025-05-19 11:17:17+00:00,Guinness maker Diageo braces for £113m US tariff impact,"The Guinness and Johnnie Walker maker said it would be impacted by a 10% tariff on UK and European imports into the US, after President Donald ...",0.0,neutral,Yahoo,us,United States
2025-05-15 06:44:19+00:00,"Lower US tariffs on UK exports unlikely to take effect for weeks, say British officials","Lower US tariffs on British steel, aluminium and car exports are unlikely to take effect for weeks, according to UK officials, as companies ...",-0.5267,negative,Financial Times,gb,United Kingdom
2025-05-15 21:00:46+00:00,US tariff cuts won't kick in for weeks: British firms left in the dark over when Trump's levies will finally b,"Britain's car, steel and aluminium industries continue to face additional 25% levies despite the agreement sealed by Trump and Keir Starmer.",-0.5897,negative,This is Money,gb,United Kingdom
2025-05-15 15:00:01+00:00,As it happened: Donald Trump's tour of the Middle East,Donald Trump is heading back to the US after his Middle East tour. Recap the latest developments and listen to Trump 100 below as you ...,0.0,neutral,Sky News,gb,United Kingdom
2025-05-14 13:12:00+00:00,US to cut ‘de minimis’ tariff on goods from China to as low as 30%,"The US will cut the “de minimis” tariff for low-value shipments from China to as low as 30%, according to a White House executive order and ...",-0.7506,negative,The Guardian,gb,United Kingdom
2025-05-21 03:22:43+00:00,Corporate Japan warns of $28bn blow from US tariffs,"Japan's largest companies have said tariffs planned by the Trump administration could erode annual profits by tens of billions of dollars, ...",0.3612,positive,Financial Times,gb,United Kingdom
2025-05-16 15:32:46+00:00,FTSE and Wall Street up over prospects of new US tariff rates,Donald Trump declared that the US will set tariff rates for its trading partners within the next few weeks.,0.296,positive,Yahoo,us,United States
2025-05-20 06:00:49+00:00,Fund managers turn away from US exposure amid tariff fears,"Fund managers are expecting to see poorer investment returns in 2025 for those with US exposure, as fears remain that Donald Trump will ...",-0.7964,negative,This is Money,gb,United Kingdom
2025-05-15 07:00:00+00:00,"US, China agree to slash tariffs by 115% for 90 days","The United States and China have agreed to cut levies on each other's goods by 115% for 90 days, in a major de-escalation of the trade war ...",-0.1779,negative,Euractiv,eu,European Union
2025-05-19 07:34:00+00:00,Diageo braces for £113 million US tariff impact,"Diageo has warned that it expects US trade tariffs to cost the company around £113m each year, as it launched a major cost-cutting plan.",-0.1531,negative,insider.co.uk,gb,United Kingdom
2025-05-16 04:00:46+00:00,A US recession doesn’t seem so likely any more,"Engineering a recession wasn't Donald Trump's goal when launching his trade war this spring, but investors were less interested in his motives ...",-0.3119,negative,Financial Times,gb,United Kingdom
2025-05-19 05:49:44+00:00,US tariffs drive invoice rejections to record highs as businesses scramble to preserve cash,"Global invoice rejections soared in Q1 2025 amid Trump's tariff policy, with businesses delaying payments to renegotiate contracts and ...",-0.7351,negative,Business Matters,gb,United Kingdom
2025-05-19 07:28:00+00:00,Diageo launches cost saving plan as sales boosted by US tariff front-loading,"For the FTSE 100 group's fiscal third quarter to 31 March, net sales increased 2.9% to $4.4 billion, with organic net sales up 5.9%. This ...",0.5574,positive,Proactive Investors,gb,United Kingdom
2025-05-21 07:37:36+00:00,JD Sports reveals weaker profits as tariffs set to lift US prices,"In North America, organic sales were 1.4% higher but the company saw like-for-like sales fall 5.5% due to pressure on consumer confidence.",0.3919,positive,London Evening Standard,gb,United Kingdom
2025-05-19 10:53:58+00:00,Guinness maker Diageo braces for a €133 million US tariff hit,London-listed drinks maker Diageo forecast a $150 million (€133.8m) hit from the US trade tariffs annually.,0.0,neutral,Yahoo,us,United States
2025-05-19 07:10:18+00:00,Guinness maker Diageo to offset US tariffs with cost cuts,"London's biggest drinks business, Diageo, has unveiled a $500m (£375m) cost-cutting programme as it struggles with the impact of US tariffs.",-0.5719,negative,City AM,gb,United Kingdom
2025-05-20 05:20:00+00:00,Vietnam says second round of trade talks started in Washington,"The second round of formal talks for a bilateral trade deal began on Monday and will run until May 22, the trade ministry said in a statement.",0.0,neutral,Reuters,intl,International
2025-05-20 02:05:10+00:00,Macro and micro evidence of the tariff impact,"Evidence suggests US import frontloading is benefitting many Asian economies, especially in electronics, but soft data are signaling weakness ahead.",-0.4118,negative,Nomura Connects,jp,Japan
2025-05-19 18:09:44+00:00,How should central banks respond to US tariffs?,"US tariffs have sent financial markets into a frenzy in recent weeks, but how much should central bankers be taking trade into account when ...",-0.1655,negative,Financial Times,gb,United Kingdom
2025-05-20 06:48:44+00:00,"Australia cuts interest rates to two-year low, warns on US tariff hit",The Reserve Bank of Australia cut the main cash rate by 25 basis points to 3.85% and remained cautious on further easing after a two-day policy ...,-0.296,negative,Sharecast.com,gb,United Kingdom
2025-05-15 16:26:57+00:00,US-China Trade Clash Risks Making Europe Dumping Ground for Cheap Goods,"China's trade surplus with the EU reached a record $90 billion in the first four months of this year, fueling concerns that the EU may become a ...",-0.4588,negative,Bloomberg.com,us,United States
2025-05-17 14:43:27+00:00,UK Responds to Claims US Tariff Deal Hurts China,The UK government has rejected claims that the tariff agreement it reached with the US last week could negatively affect China. The government stated that ...,-0.4215,negative,MSN,us,United States
2025-05-16 09:00:00+00:00,EU Exports to US Shot Up Just Before Trump’s ‘Liberation Day’,"The EU's trade surplus with the US in March reached €40.7 billion, the highest ever, due to frontloading by exporters seeking to avoid tariffs.",-0.2023,negative,Bloomberg.com,us,United States
2025-05-19 21:58:12+00:00,"Tariff truce will not spark cargo boom at busiest US seaport, executive director says",The head of the busiest U.S. port does not expect imports to soar after last week's tariff truce between Washington and Beijing that ...,-0.1695,negative,Reuters,intl,International
2025-05-20 21:21:19+00:00,China Tries to Revive Economy Amid Tariff Pause,"The highlights this week: China tries to strengthen its economy amid a tariff pause with the United States, the Chinese Communist Party ...",0.8481,positive,Foreign Policy,us,United States
2025-05-21 04:07:23+00:00,US Treasury Secretary issues threat in tariff negotiations,He said countries that did not negotiate in “good faith” would have full tariff imposed on them. Bessent's remarks came after comments made by ...,-0.4404,negative,World Socialist Web Site,us,United States
2025-05-20 00:03:00+00:00,Chinese exporters are offering sweet deals to U.S. businesses. They often come wrapped in fraud,Chinese exporters are understating the value of goods or mislabeling them to draw lesser duties. This tactic is not new but it has gained ...,0.5719,positive,CNBC,us,United States
2025-05-20 05:21:15+00:00,"Interview: Emirati expert slams U.S. tariff policy as ""ill-considered""","The tariffs, he said, led to higher prices for imported goods, reducing U.S. consumers' purchasing power. ""These policies made everyday life ...",0.0,neutral,Xinhua,cn,China
2025-05-15 07:29:29+00:00,Germany’s Klingbeil: EU prepared to act if US tariff talks fail,"German Finance Minister Lars Klingbeil told the parliament on Thursday, ""we must respond to the US tariffs with unity and determination.”",-0.3818,negative,FXStreet,es,Spain
2025-05-20 11:00:26+00:00,India Lays Out Phased Timeline for US Trade Deal,India was one of the first countries to begin trade negotiations with the US following Prime Minister Narendra Modi's visit to the White House ...,0.0,neutral,Bloomberg.com,us,United States
2025-05-16 16:18:00+00:00,Trump’s Major Tariff Flip-Flops: President Suggests He'll Impose New Rates Without Finishing Trade Deals,President Donald Trump suggested Friday his administration could reimpose new tariff rates on imports in the coming weeks without completing ...,-0.296,negative,Forbes,us,United States
2025-05-20 04:19:05+00:00,US consumers 'eat' force-fed tariffs,Economists have warned from day one that the cost of the Donald Trump administration's tariff policy will be borne by US companies and ...,-0.2732,negative,chinadailyasia.com,cn,China
2025-05-19 11:21:56+00:00,Glow Recipe increases prices as US tariff turmoil continues,"The Korean skin care company will increase the price of its Watermelon Toner, Dew Drops and Hue Drops products by US$1 on 31 May 2025. Glow ...",0.4588,positive,Cosmetics Business,gb,United Kingdom
2025-05-20 14:58:00+00:00,Walmart responds after Trump says retail chain should absorb his tariff cost,"Over the weekend, the president complained that Walmart, the largest retailer in the U.S., was blaming his recent tariffs for “raising prices” ...",-0.7096,negative,The Independent,gb,United Kingdom
2025-05-14 10:30:07+00:00,"News Trade war ‘armistice’ unlikely to lead to volume surge, says forwarder",The US and China agreeing to a 90-day pause in the deepening trade war between the two countries has triggered expectation of trade regain.,-0.7506,negative,The Loadstar,gb,United Kingdom
2025-05-20 13:16:00+00:00,Here Are The Major U.S. Companies Warning About Tariffs In Their Earnings Reports,"Several companies have pulled their full-year outlooks for 2025, with many citing market uncertainty exacerbated by Trump's tariffs.",-0.6204,negative,Forbes,us,United States
2025-05-15 09:00:59+00:00,Trump vs. China: The Domino Effect of U.S. Tariffs,"The United States imports more than $3 trillion of goods annually: Chinese electronics and Japanese cars, Canadian oil, and German machinery.",0.4215,positive,Modern Diplomacy,eu,European Union
2025-05-20 19:45:27+00:00,Exporters rethink routes after tariff shock – Allianz Trade,"Exporters are adjusting operations and re-evaluating risk strategies in response to growing trade policy unpredictability, according to the ...",-0.4588,negative,Insurance Business America,us,United States
2025-05-20 03:41:34+00:00,Guinness maker Diageo braced for £113m US tariff hit as it launches major cost-cutting plan,"The Guinness and Johnnie Walker maker said it would be impacted by a 10% tariff on UK and European imports into the US, after President Donald Trump ...",0.0,neutral,MSN,us,United States
2025-05-20 17:06:44+00:00,U.S. hits brakes on trade war with China,"After talks in Geneva, the two sides agreed to a 90-day pause during which the U.S. will lower tariffs on most Chinese goods from 145 percent to ...",-0.6124,negative,The Week,gb,United Kingdom
2025-05-20 09:01:00+00:00,"Japan mulls accepting US tariff reduction, not exemption - Kyodo",Kyodo News is reporting the Japan is considering accepting a reduction in tariffs and not pushing too much for exemptions.,0.6369,positive,Forexlive,us,United States
2025-05-17 05:14:00+00:00,Trump claims India willing to cut ‘100% of tariffs for United States’,"US President Donald Trump reiterates India's zero-tariff deal offer, emphasizing his role in reducing tensions between India and Pakistan.",-0.25,negative,The Hindu,in,India
2025-05-17 00:30:05+00:00,"Donald Trump claims India willing to cut 100% tariffs on US goods, 'but…'","In an interview with Fox News, Donald Trump said India is a top example of a country with barriers he's determined to dismantle.",0.2732,positive,Hindustan Times,in,India
2025-05-15 08:05:22+00:00,Trump says India offered a trade deal with 'zero tariffs' on US goods,US President Donald Trump on Thursday said that India has proposed zero tariffs on American goods as part of efforts to strike a new trade ...,-0.128,negative,Business Standard,in,India
2025-05-15 07:32:50+00:00,Donald Trump claims India offered 'zero tariff' deal on a wide range of American goods,"US President Donald Trump said India has offered a trade deal that would bring ""basically zero tariffs"" on a wide range of American goods, ...",0.0,neutral,Business Today,in,India
2025-05-17 05:58:07+00:00,Trump drops big hint about timing and nature of tariff deal with India,"Trump hinted at a potential trade deal with India coming, mentioning India's willingness to eliminate all tariffs on US goods, ...",0.2732,positive,The Economic Times,in,India
2025-05-15 07:45:17+00:00,Trump says India has offered to drop all tariffs on US goods,Trump said the Indian government has “offered us a deal where basically they are willing to literally charge us no tariff.,-0.5106,negative,Moneycontrol,in,India
2025-05-17 03:37:03+00:00,"Trump Reiterates India Tariff Claim After S Jaishankar's ""Premature"" Remark","US President Donald Trump has claimed that India offered to remove all tariffs on American goods, but added that he was in no rush to finalise a ...",-0.4215,negative,NDTV,in,India
2025-05-15 08:18:00+00:00,Trump suggests India offered to drop tariffs to zero on U.S. goods,President Trump urges Apple CEO Tim Cook to increase production in the U.S. instead of expanding in India.,0.0516,positive,The Hindu,in,India
2025-05-17 17:49:54+00:00,Donald Trump Tariff LIVE Updates: India wants US to cut duties for labour-intensive sectors,"According to Trump, Indian authorities are willing to remove import duties on US products as part of a broader effort to finalise a trade deal ...",-0.2732,negative,Times of India,in,India
2025-05-20 11:48:46+00:00,"Tariff Tracker, May 20: A prospective India-US trade deal, Trump admin flip-flops","India aims to finalise the terms of an interim trade deal with the US, effective before Trump's tariff pause ends in July.",0.4767,positive,The Indian Express,in,India
2025-05-15 08:26:15+00:00,"India offered US a deal, basically zero tariffs, says Donald Trump","President Trump announced in Doha that India has proposed a trade agreement to the US, potentially eliminating tariffs on a wide array of ...",0.4939,positive,The Economic Times,in,India
2025-05-15 13:58:15+00:00,"Tariff Tracker, May 15: Trump claims Indian offer of ‘zero tariffs’ on American goods","Trump imposed 26% in “reciprocal tariffs” on India as part of his Liberation Day tariff announcement, which became effective on April 5.",0.4215,positive,The Indian Express,in,India
2025-05-15 12:01:00+00:00,Donald Trump says India has offered a trade deal with ‘literally no tariffs’,Trump said that Indian authorities have put forward a proposition that would essentially remove all import taxes on US merchandise. The Indian ...,-0.296,negative,Times of India,in,India
2025-05-18 20:36:00+00:00,"Check your mailbox: Trump’s new tariff proposition, as India & China try to wrap up deals","Trump later announced a 90-day pause on those higher tariffs, allowing time for nations to negotiate trade deals. Subsequently, the US has ...",0.0,neutral,The Indian Express,in,India
2025-05-17 02:21:00+00:00,'I’m in no rush': Trump says India willing to cut 100% tariffs for US,"US News: President Trump claimed India offered to eliminate all tariffs for the U.S., but he's in no rush to finalize a trade deal.",-0.6059,negative,Times of India,in,India
2025-05-15 08:48:00+00:00,The real reason India’s getting tough on Donald Trump’s trade terms,"India is escalating its trade disputes with the US, challenging tariffs at the WTO and signaling a shift from defense to offense.",-0.3612,negative,Times of India,in,India
2025-05-15 13:14:39+00:00,"Donald Trump's Big ""No Tariffs"" Claim, And A Sharp Response By S Jaishankar",Donald Trump claims India offered a trade deal with no tariffs. Trade Minister Piyush Goyal's delegation is set to visit Washington. Apple aims ...,-0.296,negative,NDTV,in,India
2025-05-20 08:02:00+00:00,India eyes three-phase trade deal with US as Donald Trump’s reciprocal tariffs loom,"The proposed deal is structured in three phases, addressing industrial goods, agricultural products, and non-tariff barriers. Discussions are ...",-0.2263,negative,Times of India,in,India
2025-05-15 11:45:14+00:00,Zero tariffs? Trump reveals India’s game-changing trade proposal. 5 points,"According to Reuters, India is proposing to reduce its average tariff differential with the U.S. from 13% to below 4%. In the first phase, it ...",0.0,neutral,The Economic Times,in,India
2025-05-17 12:32:00+00:00,"Donald Trump says he doesn't have time to negotiate trade deals with 150 countries separately, and instead",Trump said the U.S. won't do individual trade deals anymore. He said there's no time to meet every country that wants a deal.,-0.296,negative,The Economic Times,in,India
2025-05-15 11:03:54+00:00,Nothing decided: S Jaishankar after Trump's 'India's zero tariffs offer' claim,India is racing to wrap up a trade deal with the United States before the 90-day tariff reprieve announced by Donald Trump on April 9 expires.,0.4215,positive,India Today,in,India
2025-05-17 07:12:42+00:00,"Trade Talks Trump: India Ready to Cut 100% Tariffs, US Trade Deal Coming Soon Says Trump",India-US Trade Deal: Trump claims India willing to drop tariffs on US goods; Jaishankar stresses any deal must be mutually beneficial.,-0.2023,negative,Deccan Herald,in,India
2025-05-15 14:46:00+00:00,Pakistan offers zero-tariff trade deal to US amidst Donald Trump's big claim on India,"Amidst ongoing trade negotiations between the US and India, Pakistan has proposed a zero-tariff bilateral trade agreement to the United States, ...",0.7184,positive,Times of India,in,India
2025-05-15 14:59:00+00:00,'Nothing is decided': EAM Jaishankar refutes Donald Trump's 'zero tariffs' claim on India-US trade deal,"External affairs minister S Jaishankar has refuted Donald Trump's claims regarding an India-US trade deal, clarifying that negotiations are ...",0.0,neutral,Times of India,in,India
